pre-test,post-test,group-id,collaboration,argumentation,cooperative
50.171327130838456,52.36433279298672,22,5.8211208023741285,2.0,1.0
48.60525149103723,40.819538765741335,22,6.794446153992476,2.0,1.0
42.78456378945599,47.481125820837995,22,7.2076425839584015,2.0,1.0
53.72057329229511,61.093806410402586,22,7.459082886009213,2.0,1.0
48.60380680226682,48.64429968089357,22,0.5551272240598466,0.0,0.0
75.25722636225224,75.80114685704842,22,-1.533827428822616,0.0,0.0
64.52390073589456,77.86127750926404,22,-6.520478697583011,0.0,1.0
69.16552559753474,71.27125164478589,22,4.112316366729315,0.0,1.0
69.71016169693254,80.88070692279025,22,6.94621265470109,2.0,1.0
72.44689397225088,74.43053972204908,22,-4.14880297205304,0.0,1.0
71.46903608867538,75.55282511094612,22,-7.7820635950513015,0.0,1.0
70.77092363883582,65.26466251400383,22,-8.868106382837356,0.0,1.0
71.28481034506653,76.90601122174748,22,-6.65415825273389,0.0,1.0
69.00039963602977,80.05404171844893,22,-6.216910279989653,0.0,1.0
68.04167589740001,77.32385686365518,22,-1.6832328432785897,0.0,1.0
64.14276188963689,74.67524753945669,23,-0.3192229955328801,0.0,0.0
67.55961768279988,77.36321492194494,23,8.74048642132286,1.0,1.0
71.47016369133276,78.17354228463263,23,5.6745208220031325,1.0,1.0
74.00109944736391,74.20805935314709,23,7.38999970786243,1.0,2.0
70.47457056868075,80.58676623024422,23,2.508038541704698,0.0,1.0
75.96922639254768,74.15033714176737,23,5.76714659734642,1.0,2.0
68.36087226495411,68.86343285601647,23,10.345805848651839,1.0,1.0
71.06196543555936,64.62636461979908,23,3.1478245914132064,1.0,-1.0
69.97750165018964,71.85985480767565,23,-0.13106822233924698,1.0,-1.0
70.15938374941636,68.0455481035548,23,2.126301979195416,0.0,-1.0
71.91360147745448,73.98018825492153,23,8.414184041995904,1.0,1.0
68.62714058113471,75.59302115878494,23,0.9086635148434348,0.0,0.0
67.99497992905863,86.88081805795511,23,1.3418334022947498,0.0,0.0
62.243243653403816,80.19504137223718,23,-0.8981170873370479,0.0,0.0
66.3321630681845,81.39310469519508,23,3.165072280216086,2.0,-2.0
60.9917671602103,74.88509835873631,23,5.329338541177724,1.0,1.0
67.19096954618477,75.17397199940704,23,7.700424081180806,0.0,2.0
68.59443161537953,65.01421823795876,23,4.70219975616059,0.0,1.0
60.770872226191926,74.13363715345767,23,5.202759456185255,0.0,1.0
62.41294570110623,70.63829947689536,23,4.707901857005934,1.0,1.0
72.57627594619026,73.35165792111168,23,10.911980213703409,1.0,1.0
74.33732662606293,74.02523884925648,23,4.146247903611448,1.0,1.0
70.10112747437275,84.46196606422134,23,5.407938898763886,1.0,1.0
71.04360522803037,68.34986911663965,23,5.863952025191196,1.0,1.0
57.46052738186767,75.6387553963697,23,7.373123723998104,1.0,1.0
67.39839381340586,78.87326169530762,23,-0.8707851175660823,0.0,-1.0
74.4351277946673,75.34557382549258,23,5.25009914315969,1.0,1.0
69.23848105321075,78.30425055336406,23,0.6298869418458779,0.0,0.0
68.856275479417,62.57154693253082,23,6.073013089997583,1.0,2.0
69.03477975263048,79.43724496938798,23,1.9792503384082878,1.0,-1.0
71.92756180043393,78.06009310674872,23,-3.2241544204535666,0.0,-1.0
69.86494933136086,65.21695768843175,23,2.755646803472439,1.0,1.0
63.88650780340257,81.80952954040998,23,7.40489081100461,1.0,1.0
60.30608856633644,78.85445149946455,23,7.359900090700685,2.0,2.0
69.19311235122736,68.07982927641068,23,0.7450634753817948,0.0,0.0
71.46169019097745,79.44044654719592,23,0.3933094949263239,0.0,1.0
71.25220059513533,80.85145296839185,23,3.4635110908472213,1.0,1.0
63.788053690671376,74.38937890511866,23,5.573981996473867,1.0,1.0
67.31536880004522,70.21578336046674,23,5.772176401093058,0.0,1.0
64.4253798431318,76.57076174356733,23,5.749147716333977,1.0,1.0
72.73256728605728,80.24162859350619,23,1.4319269352248831,0.0,0.0
71.49898626804307,82.30094345303175,23,-1.3870250696168813,0.0,0.0
78.88446975357648,72.39681466593797,23,-2.9552997955792284,0.0,-1.0
70.15839014889463,77.66670554236248,23,3.0226164056672356,0.0,1.0
67.09799886493076,76.95726622791517,23,5.209842460017894,0.0,1.0
70.3957272562648,79.81762855686276,23,6.6398012035268295,1.0,1.0
68.55280304701326,76.00551966939425,23,7.251974379449605,0.0,2.0
81.64159326539348,66.63990386961767,23,5.963373624979189,1.0,1.0
74.40683488368728,72.10170289478323,23,-1.3578935231078748,0.0,0.0
78.15600317625206,74.0812989590547,23,1.330706982035228,0.0,0.0
65.43741823639277,84.0322123430519,23,1.2260963479388618,0.0,0.0
58.78454285560018,81.08700724713417,23,1.2632987415316506,0.0,0.0
71.776064456007,78.8065104478484,23,2.899715597280794,1.0,1.0
82.24022596369309,71.32613930517374,23,-2.1769481207862285,1.0,0.0
67.03789285489843,73.31614933738398,23,5.401068115842589,1.0,0.0
