pre-test,post-test,group-id,collaboration,argumentation,cooperative
44.316662466929024,58.50512168511881,22,1.5389876208669693,0.0,0.0
57.99038713482841,49.07009576070147,22,3.492275320958773,0.0,0.0
53.04393024344951,56.35248599779899,22,3.3691021114364688,0.0,0.0
53.85631608866396,48.61999314148025,22,-5.551382816313044,0.0,1.0
45.70020321736318,47.878049202556426,22,5.175149310559515,0.0,1.0
47.8099851504696,51.563376600325306,22,9.430126577734958,2.0,2.0
49.34198152067795,50.905112168879086,22,11.250483844288132,0.0,1.0
49.851339128314216,58.17326907145808,22,1.5379833950750115,0.0,1.0
48.87992406072959,60.85626603371367,22,8.069542447429626,2.0,1.0
51.46738050162991,53.18667764130344,22,5.945781862835444,0.0,1.0
55.739290297910415,55.90684809979251,22,7.807516815863058,0.0,2.0
50.71624384364002,48.70474226758057,22,6.508038704840691,0.0,1.0
55.528658791336724,56.137559376456515,22,4.8739329595543035,0.0,1.0
50.65829257688604,57.999295301227946,22,5.83611560654721,1.0,1.0
52.084852598065005,46.928491421300926,22,5.042486784987427,2.0,1.0
42.85891134453553,52.283196917647885,22,-0.93037355017142,0.0,0.0
45.62897588964729,58.131010997227875,22,-2.3163952093232023,0.0,0.0
54.489914916232415,59.857508299007094,22,-0.6933021344256188,0.0,1.0
53.486104592451134,54.518715776345694,22,11.256702381681613,2.0,1.0
45.492339291276075,50.431592217297556,22,8.154674214341211,1.0,1.0
51.330641578308075,52.32492547498447,22,6.006390478025062,0.0,0.0
48.95521642028264,45.1617140629789,22,2.9152157827259386,1.0,1.0
43.19445862291526,60.18523488867801,22,2.8815106443989364,2.0,1.0
39.02440336540535,41.13619518085856,22,4.486901294246627,1.0,0.0
42.92150619782689,53.23045668593139,22,5.611724938264919,2.0,1.0
51.24684384576802,53.24534185583995,22,4.822834357583266,2.0,0.0
50.70727509254193,57.095660930958374,22,4.258792878193818,2.0,0.0
53.01530108772103,48.54219073070033,22,8.215186707215201,2.0,1.0
50.41677307508101,42.266348606809785,22,5.973510948885437,2.0,1.0
44.117331455508484,51.95480449583305,22,6.572376410644645,2.0,2.0
45.530962396132566,48.57879412030794,22,3.4366026066651107,2.0,1.0
45.260449233915836,56.867972332167675,22,1.2581319619073141,2.0,0.0
59.769244928418566,49.43929045297642,22,-0.8721712689353126,0.0,0.0
40.594091298040084,52.475669273975114,22,0.09495077116612749,1.0,0.0
51.165658698624895,49.39215177879456,22,5.784212512096544,1.0,1.0
58.74454629966407,55.040126038935,22,5.013056120534251,2.0,1.0
46.32374337698742,54.89976734498396,22,6.711194786128708,2.0,1.0
48.84134958549789,58.12125383494315,22,7.137945756487977,2.0,1.0
45.065317702590086,53.170143446353194,22,8.553445571546439,2.0,1.0
50.94990196751983,53.720191881681025,22,1.2766642432910786,0.0,0.0
73.81220282544606,83.00546536199494,22,-2.328564126816388,0.0,0.0
70.77522387594638,81.84855565167273,22,-4.201570830912975,0.0,1.0
70.95736418448442,81.25654652787713,22,2.0577237640226618,0.0,1.0
65.11543257463883,83.91092855518534,22,8.102806324253084,2.0,1.0
79.30902839193092,79.05719205616663,22,-2.2555172788057467,0.0,1.0
66.33974943798779,75.96891169323224,22,-7.310819593626122,0.0,1.0
64.95052794351095,76.62631312646396,22,-8.321267232670014,0.0,1.0
64.5785831025373,84.63927237828632,22,-8.44463641347422,0.0,1.0
64.55853891917991,86.5535144194744,22,-5.750837456848604,0.0,1.0
59.11196839886121,81.69240291943294,22,-1.8512616004683862,0.0,1.0
68.51274959570122,85.24613784423136,23,0.372191210932721,0.0,0.0
65.11018906062728,85.70581918565173,23,6.439288577804312,1.0,1.0
71.4144992722463,83.36034588753598,23,6.1610378674166935,1.0,1.0
79.70758511325178,72.48648741195264,23,7.012849722755838,1.0,2.0
68.18412740513992,82.1794827899897,23,3.4020774511234824,0.0,1.0
66.48969600858314,73.20330253939112,23,7.476849957606534,1.0,2.0
81.86162158681881,77.78492158449554,23,9.985597649925987,1.0,1.0
64.52627291448974,83.44985307987561,23,2.671287750086228,1.0,-1.0
75.97619110256295,80.68799793956175,23,1.5033876709810805,1.0,-1.0
67.1716146068704,76.07154080111486,23,0.7698702880675938,0.0,-1.0
70.97688742558867,76.05817783605275,23,7.596180814957625,1.0,1.0
74.60911403685976,79.50819116656218,23,-0.2613036457873589,0.0,0.0
66.05792935592525,77.86665819357717,23,2.514685006609769,0.0,0.0
78.2613446259286,71.2964326390578,23,-0.7389223599983628,0.0,0.0
78.28833892774679,76.22130178959814,23,3.108981122619683,2.0,-2.0
74.93947882515981,87.97611027571352,23,6.035931760352854,1.0,1.0
70.00448264746304,76.11189728380944,23,8.466455317047476,0.0,2.0
80.50724849062706,83.8415760463775,23,5.631744282093415,0.0,1.0
69.93870786842852,84.30144777909962,23,5.174059094923243,0.0,1.0
82.75684617159519,71.59220263240691,23,6.388492842526697,1.0,1.0
76.263423924194,75.37298638314059,23,11.094209448523019,1.0,1.0
80.29184228161319,80.49552075017796,23,6.478141321257911,1.0,1.0
67.900732018851,85.61096110697683,23,5.709055811804302,1.0,1.0
64.84134277141835,78.34386234138336,23,7.4205364013144735,1.0,1.0
70.76921175243285,77.69238413577294,23,6.812441562687297,1.0,1.0
69.88239538801686,85.04974878556645,23,0.004964405563765872,0.0,-1.0
70.62692212056524,92.31375990479393,23,6.802184064896917,1.0,1.0
65.36925551711556,76.97860012876734,23,1.1324011764867332,0.0,0.0
69.20921889969236,85.60835968492297,23,5.825419657209,1.0,2.0
70.49896835278926,83.82195429421301,23,3.135107202809892,1.0,-1.0
81.08348397688756,88.46577547191453,23,-2.4411180405939854,0.0,-1.0
66.47444776913477,81.30944599972983,23,3.8226554757961857,1.0,1.0
65.05679562075366,81.95453458079584,23,8.062829205842021,1.0,1.0
65.18720731850254,86.95706376017368,23,9.886895091982877,2.0,2.0
77.00854377728545,82.8201808541552,23,-1.281672095674166,0.0,0.0
68.54646352283676,81.05180014425159,23,1.7764557950570548,0.0,1.0
72.60409573012748,81.8172417041654,23,2.6964630762524298,1.0,1.0
60.71234528011589,78.58591685302476,23,4.816095638544116,1.0,1.0
74.98992650627906,85.85785008330674,23,5.193139620251516,0.0,1.0
65.49159302949116,81.75508502854794,23,7.0349958007556515,1.0,1.0
72.53627853806697,83.47374705137476,23,1.527854183174621,0.0,0.0
77.62084172066542,83.78044336369439,23,-0.10161913056977523,0.0,0.0
68.60699761241524,85.70757693541762,23,-3.265877424760741,0.0,-1.0
63.94792168060003,75.80540438831352,23,3.4470289635237075,0.0,1.0
57.573756656167895,81.05026638958223,23,3.5598000259524274,0.0,1.0
66.53610418152482,81.72371035461397,23,6.598595355886728,1.0,1.0
73.67074819269777,78.47689984380595,23,8.259281705010006,0.0,2.0
74.61181816778263,74.48530525752277,23,4.676458653151325,1.0,1.0
77.47885656740007,79.35277095556151,23,-0.718025360737768,0.0,0.0
74.91448330464806,81.45700508437969,23,0.13240823184905615,0.0,0.0
74.31589634565962,84.64251654566115,23,0.1421586391819251,0.0,0.0
66.70339532265088,77.11748664173118,23,-0.35012183176766537,0.0,0.0
78.0215256765936,81.35470753580574,23,1.850095224719947,1.0,1.0
74.50547999150209,75.43448848428892,23,-2.1293043868023513,1.0,0.0
64.85436979470127,81.68983099255824,23,3.5388801178666305,1.0,0.0
